Filename,Governing Law-Answer,lat,lng,isMissing,AgreementDate,documentName,parties,expirationDate,renewalTerm,noticePeriod,toc,isExpDateMissing,isRenewalTermMissing,isNoticePeriodMissing,isTOC,party1,party2,network
CHAPARRALRESOURCESINC_03,Kazakhstan,43.25,76.9,False,2000-01-03,TRANSPORTATION CONTRACT,"JSC NOC KazakhOil (""Company""); JSC Karakudukmunay (""Principal""); collectively referred to as ""Parties""",11/30/2004,successive 12 months,65 days,No,False,False,False,False,"JSC NOC KazakhOil (""Company"")"," JSC Karakudukmunay (""Principal"")","{""nodes"": [{""id"": 188, ""name"": ""CHAPARRALRESOURCESINC_03""}, {""id"": 181, ""name"": ""GRIDIRONBIONUTRIENTS,INC_02""}, {""id"": 147, ""name"": ""LOOKSMARTLTD_07""}, {""id"": 184, ""name"": ""GRANTIERRAENERGYINC_05""}, {""id"": 226, ""name"": ""AMERICANPHYSICIANSCAPITALINC_03""}, {""id"": 33, ""name"": ""CcRealEstateIncomeFundadv_20181205""}, {""id"": 248, ""name"": ""USASYNTHETICFUELCORP_10""}], ""links"": [{""source"": 33, ""target"": 188}, {""source"": 188, ""target"": 181}, {""source"": 33, ""target"": 226}, {""source"": 147, ""target"": 33}, {""source"": 184, ""target"": 181}]}"
KENTUCKYUTILITIESCO_03,Texas,32.7936,-96.7662,True,2002-11-01,GAS TRANSPORTATION AGREEMENT,"TENNESSEE GAS PIPELINE COMPANY (""Transporter""); LOUISVILLE GAS AND ELECTRIC COMPANY (""Shipper""); Transporter and Shipper shall collectively be referred to herein as the ""Parties"".",10/31/2012,,,No,False,True,True,False,"TENNESSEE GAS PIPELINE COMPANY (""Transporter"")"," LOUISVILLE GAS AND ELECTRIC COMPANY (""Shipper"")","{""nodes"": [{""id"": 189, ""name"": ""KENTUCKYUTILITIESCO_03""}, {""id"": 207, ""name"": ""KINGPHARMACEUTICALSINC_08""}, {""id"": 174, ""name"": ""AzulSa_20170303""}, {""id"": 289, ""name"": ""MARSHALLHOLDINGSINTERNATIONAL,INC_04""}, {""id"": 83, ""name"": ""PrudentialBancorpInc_20170606""}, {""id"": 294, ""name"": ""Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT.PDF""}, {""id"": 74, ""name"": ""DigitalCinemaDestinationsCorp_20111220""}], ""links"": [{""source"": 294, ""target"": 83}, {""source"": 207, ""target"": 294}, {""source"": 189, ""target"": 83}, {""source"": 83, ""target"": 189}, {""source"": 83, ""target"": 189}, {""source"": 294, ""target"": 74}, {""source"": 74, ""target"": 174}, {""source"": 294, ""target"": 189}]}"
TUNIUCORP_03,China,27.3336,128.5736,True,2014-01-24,Cooperation Agreement (2014 Amendment),"Nanjing Tuniu Technology Co., Ltd. (""Party A""); Beijing Tuniu Technology Co., Ltd. (""Party B"")",perpetual,,,Yes,False,True,True,True,"Nanjing Tuniu Technology Co., Ltd. (""Party A"")"," Beijing Tuniu Technology Co., Ltd. (""Party B"")","{""nodes"": [{""id"": 190, ""name"": ""TUNIUCORP_03""}, {""id"": 187, ""name"": ""MPLXLP_06""}, {""id"": 289, ""name"": ""MARSHALLHOLDINGSINTERNATIONAL,INC_04""}, {""id"": 101, ""name"": ""PhoenixNewMediaLtd_20110421""}, {""id"": 55, ""name"": ""WestPharmaceuticalServicesInc_20200116""}, {""id"": 339, ""name"": ""DIVERSINETCORP_03""}, {""id"": 62, ""name"": ""EmbarkComInc_19991008""}], ""links"": [{""source"": 101, ""target"": 187}, {""source"": 289, ""target"": 101}, {""source"": 190, ""target"": 187}, {""source"": 55, ""target"": 190}, {""source"": 101, ""target"": 62}, {""source"": 62, ""target"": 55}]}"
SENMIAOTECHNOLOGYLTD_02,China,27.3336,128.5736,True,2018-12-17,Collaboration Agreement,"Didi Chuxing Technology Co., Ltd. (""Party A""); Hunan Ruixi Financial Leasing Co., Ltd (""Party B""); Party A and Party B (individually referred to as a “Party” and collectively as the “Parties”)",12/17/2019,,,Yes,False,True,True,True,"Didi Chuxing Technology Co., Ltd. (""Party A"")"," Hunan Ruixi Financial Leasing Co., Ltd (""Party B"")","{""nodes"": [{""id"": 191, ""name"": ""SENMIAOTECHNOLOGYLTD_02""}, {""id"": 225, ""name"": ""GULFSOUTHMEDICALSUPPLYINC_12""}, {""id"": 153, ""name"": ""GSVINC_05""}, {""id"": 24, ""name"": ""GarrettMotionInc_20181001""}, {""id"": 184, ""name"": ""GRANTIERRAENERGYINC_05""}, {""id"": 117, ""name"": ""EMERALDHEALTHTHERAPEUTICSINC_06""}, {""id"": 348, ""name"": ""WOMENSGOLFUNLIMITEDINC_03""}], ""links"": [{""source"": 191, ""target"": 117}, {""source"": 225, ""target"": 153}, {""source"": 117, ""target"": 191}, {""source"": 117, ""target"": 225}, {""source"": 184, ""target"": 24}, {""source"": 184, ""target"": 117}, {""source"": 225, ""target"": 191}, {""source"": 225, ""target"": 184}]}"
"BERKELEYLIGHTS,INC_06",Delaware,40.2866,-83.0747,True,2019-09-13,COLLABORATION AGREEMENT,"Ginkgo Bioworks, Inc. (""Ginko""); Berkely Lights, Inc. (""BLI""); Gingko and BLI (""Party"", collectively as the ""Parties"")",9/13/2026,,,Yes,False,True,True,True,"Ginkgo Bioworks, Inc. (""Ginko"")"," Berkely Lights, Inc. (""BLI"")","{""nodes"": [{""id"": 192, ""name"": ""BERKELEYLIGHTS,INC_06""}, {""id"": 259, ""name"": ""MEETGROUP,INC_06""}, {""id"": 176, ""name"": ""CardlyticsInc_20180112""}, {""id"": 88, ""name"": ""HarpoonTherapeuticsInc_20200312""}, {""id"": 41, ""name"": ""VnueInc_20150914""}, {""id"": 322, ""name"": ""VERTICALNETINC_04""}, {""id"": 27, ""name"": ""CytodynInc_20200109""}], ""links"": [{""source"": 27, ""target"": 322}, {""source"": 176, ""target"": 259}, {""source"": 27, ""target"": 41}, {""source"": 192, ""target"": 259}, {""source"": 192, ""target"": 88}]}"
PREMIERBIOMEDICALINC_05,Pennsylvania,40.0077,-75.1339,True,2020-05-12,Intellectual Property Agreement,"Marv Enterprises, LLC (""Marv""); Premier Biomedical, Inc. (""Premier""); Technology Health, Inc. (""THI""); (Each shall be referred to as a “Party” and collectively as the “Parties.”)",,,,No,True,True,True,False,"Marv Enterprises, LLC (""Marv"")"," Premier Biomedical, Inc. (""Premier"")","{""nodes"": [{""id"": 193, ""name"": ""PREMIERBIOMEDICALINC_05""}, {""id"": 224, ""name"": ""IMPCOTECHNOLOGIESINC_04""}, {""id"": 279, ""name"": ""LEGACYTECHNOLOGYHOLDINGS,INC_12""}, {""id"": 12, ""name"": ""ReedsInc_20191113""}, {""id"": 335, ""name"": ""SONUSCORP_03""}, {""id"": 224, ""name"": ""IMPCOTECHNOLOGIESINC_04""}, {""id"": 238, ""name"": ""ICORECONNECTINC_10""}], ""links"": [{""source"": 193, ""target"": 12}, {""source"": 238, ""target"": 193}, {""source"": 279, ""target"": 193}, {""source"": 193, ""target"": 12}, {""source"": 279, ""target"": 335}, {""source"": 12, ""target"": 335}]}"
"MIDDLEBROOKPHARMACEUTICALS,INC_03",North Carolina,35.208,-80.8304,True,2010-02-03,Promotion Agreement,"MiddleBrook Pharmaceuticals, Inc. (""MBRK""); DoctorDirectory.com, Inc (""DD""); (collectively ""Parties"")",2/3/2013,successive 1 year,,No,False,False,True,False,"MiddleBrook Pharmaceuticals, Inc. (""MBRK"")"," DoctorDirectory.com, Inc (""DD"")","{""nodes"": [{""id"": 194, ""name"": ""MIDDLEBROOKPHARMACEUTICALS,INC_03""}, {""id"": 249, ""name"": ""WASTE2ENERGYHOLDINGS,INC_06""}, {""id"": 149, ""name"": ""VIOLINMEMORYINC_12""}, {""id"": 13, ""name"": ""FuseMedicalInc_20190321""}, {""id"": 63, ""name"": ""HealthcentralCom_19991108""}, {""id"": 174, ""name"": ""AzulSa_20170303""}, {""id"": 333, ""name"": ""PROLONGINTERNATIONALCORP_03""}], ""links"": [{""source"": 194, ""target"": 249}, {""source"": 249, ""target"": 174}, {""source"": 333, ""target"": 13}, {""source"": 194, ""target"": 249}, {""source"": 13, ""target"": 174}, {""source"": 249, ""target"": 63}, {""source"": 333, ""target"": 149}]}"
ASHWORTHINC_01,California,38.2969,-76.4949,True,1998-06-01,PROMOTION AGREEMENT,"ASHWORTH, INC. (""Company, ""Ashworth""); JAMES W. NANTZ III (""Nantz""); NANTZ COMMUNICATIONS, INC. (""Nantz Communications"")",5/31/2001,,,No,False,True,True,False,"ASHWORTH, INC. (""Company, ""Ashworth"")"," JAMES W. NANTZ III (""Nantz"")","{""nodes"": [{""id"": 195, ""name"": ""ASHWORTHINC_01""}, {""id"": 115, ""name"": ""SPHERE3DCORP_06""}, {""id"": 296, ""name"": ""TRUENORTHENERGYCORP_02""}, {""id"": 258, ""name"": ""LEJUHOLDINGSLTD_03""}, {""id"": 67, ""name"": ""MphaseTechnologiesInc_20030911""}, {""id"": 185, ""name"": ""ATMOSENERGYCORP_11""}, {""id"": 150, ""name"": ""XYBERNAUTCORP_07""}], ""links"": [{""source"": 115, ""target"": 195}, {""source"": 185, ""target"": 296}, {""source"": 67, ""target"": 150}, {""source"": 150, ""target"": 296}, {""source"": 195, ""target"": 115}, {""source"": 115, ""target"": 258}, {""source"": 258, ""target"": 115}, {""source"": 258, ""target"": 195}, {""source"": 258, ""target"": 185}]}"
ON4COMMUNICATIONSINC_07,Ontario,34.0393,-117.6064,True,2009-06-29,PROMOTION AGREEMENT,"Charity Tunes Inc. (""Charity Tunes""); ConAgra Foods Canada  Inc. (""Sponsor"")",,,,No,True,True,True,False,"Charity Tunes Inc. (""Charity Tunes"")"," ConAgra Foods Canada  Inc. (""Sponsor"")","{""nodes"": [{""id"": 196, ""name"": ""ON4COMMUNICATIONSINC_07""}, {""id"": 75, ""name"": ""LinkPlusCorp_20050802""}, {""id"": 307, ""name"": ""Sonos, Inc. - Manufacturing Agreement .PDF""}, {""id"": 301, ""name"": ""BOLIVARMININGCORP_05""}, {""id"": 177, ""name"": ""OLDAPIWIND-DOWNLTD_01""}, {""id"": 330, ""name"": ""SightLife Surgical, Inc. - STRATEGIC SALES & MARKETING AGREEMENT.PDF""}, {""id"": 208, ""name"": ""KNOWLABS,INC_08""}], ""links"": [{""source"": 75, ""target"": 307}, {""source"": 75, ""target"": 208}, {""source"": 75, ""target"": 301}, {""source"": 301, ""target"": 196}, {""source"": 330, ""target"": 208}, {""source"": 307, ""target"": 75}]}"
GOCALLINC_03,California,38.2969,-76.4949,True,1999-03-12,Promotion Agreement,"Go Call, Inc. (""Go Call""); PageMaster Corporation",6/1/2000,1 year,,No,False,False,True,False,"Go Call, Inc. (""Go Call"")", PageMaster Corporation,"{""nodes"": [{""id"": 197, ""name"": ""GOCALLINC_03""}, {""id"": 129, ""name"": ""ABILITYINC_06""}, {""id"": 263, ""name"": ""FIDELITYNATIONALINFORMATIONSERVICES,INC_08""}, {""id"": 211, ""name"": ""FEDERATEDGOVERNMENTINCOMESECURITIESINC_04""}, {""id"": 135, ""name"": ""SCOUTCAMINC_05""}, {""id"": 36, ""name"": ""VertexEnergyInc_20200113""}, {""id"": 4, ""name"": ""IdeanomicsInc_20160330""}], ""links"": [{""source"": 129, ""target"": 263}, {""source"": 135, ""target"": 263}, {""source"": 129, ""target"": 263}, {""source"": 36, ""target"": 197}, {""source"": 129, ""target"": 4}]}"
CHIPMOSTECHNOLOGIESBERMUDALTD_04,Taiwan,24.15,120.6667,True,2015-12-11,Strategic Alliance Agreement,"ChipMOS TECHNOLOGIES INC. (""ChipMOS""); Tsinghua Unigroup Ltd. (""Tsinghua Unigroup""); ChipMOS and Tsinghua Unigroup shall collectively be referred to as the “Parties”",12/11/2018,,,No,False,True,True,False,"ChipMOS TECHNOLOGIES INC. (""ChipMOS"")"," Tsinghua Unigroup Ltd. (""Tsinghua Unigroup"")","{""nodes"": [{""id"": 198, ""name"": ""CHIPMOSTECHNOLOGIESBERMUDALTD_04""}, {""id"": 116, ""name"": ""GLOBALTECHNOLOGIESLTD_06""}, {""id"": 53, ""name"": ""FreezeTagInc_20180411""}, {""id"": 268, ""name"": ""MSCIINC_02""}, {""id"": 291, ""name"": ""MOSSIMOINC_04""}, {""id"": 71, ""name"": ""RandWorldwideInc_20010402""}, {""id"": 331, ""name"": ""Zounds Hearing, Inc. - MANUFACTURING DESIGN MARKETING AGREEMENT.PDF""}], ""links"": [{""source"": 268, ""target"": 53}, {""source"": 331, ""target"": 268}, {""source"": 71, ""target"": 116}, {""source"": 116, ""target"": 331}, {""source"": 268, ""target"": 198}, {""source"": 71, ""target"": 268}, {""source"": 116, ""target"": 331}, {""source"": 331, ""target"": 116}]}"
"SIBANNAC,INC_12",Texas,32.7936,-96.7662,True,2017-11-30,Strategic Alliance Agreement,"Bravatek Solutions (""Bravatek""); Sibannac Inc. (""COMPANY"")",11/30/2018,12 months,90 days,Yes,False,False,False,True,"Bravatek Solutions (""Bravatek"")"," Sibannac Inc. (""COMPANY"")","{""nodes"": [{""id"": 199, ""name"": ""SIBANNAC,INC_12""}, {""id"": 263, ""name"": ""FIDELITYNATIONALINFORMATIONSERVICES,INC_08""}, {""id"": 309, ""name"": ""PRIMEENERGYRESOURCESCORP_04""}, {""id"": 309, ""name"": ""PRIMEENERGYRESOURCESCORP_04""}, {""id"": 126, ""name"": ""REGANHOLDINGCORP_03""}, {""id"": 144, ""name"": ""HALITRON,INC_03""}, {""id"": 302, ""name"": ""CORIOINC_07""}], ""links"": [{""source"": 126, ""target"": 309}, {""source"": 199, ""target"": 126}, {""source"": 263, ""target"": 302}, {""source"": 144, ""target"": 309}, {""source"": 302, ""target"": 126}]}"
PLAYAHOTELS&RESORTSNV_03,Illinois,41.8373,-87.6862,True,2016-12-14,STRATEGIC ALLIANCE AGREEMENT,"Hyatt Franchising Latin America, L.L.C. (""Hyatt""); Playa Hotels & Resorts, B.V. (""Playa""); Hyatt and Playa (each a “Party” and collectively as the “Parties”)",,,,No,True,True,True,False,"Hyatt Franchising Latin America, L.L.C. (""Hyatt"")"," Playa Hotels & Resorts, B.V. (""Playa"")","{""nodes"": [{""id"": 200, ""name"": ""PLAYAHOTELS&RESORTSNV_03""}, {""id"": 144, ""name"": ""HALITRON,INC_03""}, {""id"": 179, ""name"": ""SEASPINEHOLDINGSCORP_10""}, {""id"": 108, ""name"": ""ArmstrongFlooringInc_20190107""}, {""id"": 197, ""name"": ""GOCALLINC_03""}, {""id"": 312, ""name"": ""SFGFINANCIALCORP_05""}, {""id"": 317, ""name"": ""TELKOMSALTD_01""}], ""links"": [{""source"": 312, ""target"": 317}, {""source"": 108, ""target"": 144}, {""source"": 317, ""target"": 200}, {""source"": 179, ""target"": 312}, {""source"": 179, ""target"": 317}]}"
ALLISONTRANSMISSIONHOLDINGSINC_12,Delaware,40.2866,-83.0747,True,2014-12-12,Cooperation Agreement,"VA Partners I, LLC, ValueAct Capital Master Fund, L.P., ValueAct Capital Management, L.P., ValueAct Capital Management, LLC, ValueAct Holdings, L.P. (collectively, the “ValueAct Group”, and individually a “member” of the ValueAct Group); Allison Transmission Holdings, Inc. (the “Company”); Gregory P. Spivy (the “ValueAct Designee”)",,,,No,True,True,True,False,"VA Partners I, LLC, ValueAct Capital Master Fund, L.P., ValueAct Capital Management, L.P., ValueAct Capital Management, LLC, ValueAct Holdings, L.P. (collectively, the “ValueAct Group”, and individually a “member” of the ValueAct Group)"," Allison Transmission Holdings, Inc. (the “Company”)","{""nodes"": [{""id"": 201, ""name"": ""ALLISONTRANSMISSIONHOLDINGSINC_12""}, {""id"": 134, ""name"": ""PFSFUNDS_06""}, {""id"": 338, ""name"": ""VNUE,INC_07""}, {""id"": 113, ""name"": ""BellringBrandsInc_20190920""}, {""id"": 101, ""name"": ""PhoenixNewMediaLtd_20110421""}, {""id"": 277, ""name"": ""EUROPEANMICROHOLDINGSINC_03""}, {""id"": 59, ""name"": ""ZtoExpressCaymanInc_20160930""}], ""links"": [{""source"": 338, ""target"": 277}, {""source"": 134, ""target"": 338}, {""source"": 113, ""target"": 338}, {""source"": 59, ""target"": 277}, {""source"": 101, ""target"": 113}, {""source"": 113, ""target"": 101}, {""source"": 201, ""target"": 113}, {""source"": 59, ""target"": 101}, {""source"": 59, ""target"": 134}]}"
XENCORINC_10,New York,40.6943,-73.9249,True,2012-02-10,COLLABORATION AGREEMENT,"Xencor, Inc (""XENCOR""); Boehringer Ingelheim International GmbH (""BII""); BII and XENCOR (each a “Party” and collectively “Parties”)",,,,No,True,True,True,False,"Xencor, Inc (""XENCOR"")"," Boehringer Ingelheim International GmbH (""BII"")","{""nodes"": [{""id"": 202, ""name"": ""XENCORINC_10""}, {""id"": 334, ""name"": ""NETGROCERINC_07""}, {""id"": 347, ""name"": ""NEONSYSTEMSINC_03""}, {""id"": 113, ""name"": ""BellringBrandsInc_20190920""}, {""id"": 3, ""name"": ""GopageCorp_20140221""}, {""id"": 53, ""name"": ""FreezeTagInc_20180411""}, {""id"": 16, ""name"": ""WaterNowInc_20191120""}], ""links"": [{""source"": 53, ""target"": 113}, {""source"": 53, ""target"": 347}, {""source"": 53, ""target"": 202}, {""source"": 3, ""target"": 53}, {""source"": 334, ""target"": 3}]}"
IMMUNOMEDICSINC_08,New York,40.6943,-73.9249,True,2019-04-05,PROMOTION AGREEMENT,"Janssen Biotech, Inc. (""Janssen”); Immunomedics, Inc. (""Company"")",3/31/2020,,,No,False,True,True,False,"Janssen Biotech, Inc. (""Janssen”)"," Immunomedics, Inc. (""Company"")","{""nodes"": [{""id"": 203, ""name"": ""IMMUNOMEDICSINC_08""}, {""id"": 15, ""name"": ""ImineCorp_20180725""}, {""id"": 107, ""name"": ""ZogenixInc_20190509""}, {""id"": 315, ""name"": ""SUNTRONCORP_05""}, {""id"": 333, ""name"": ""PROLONGINTERNATIONALCORP_03""}, {""id"": 338, ""name"": ""VNUE,INC_07""}, {""id"": 80, ""name"": ""LifewayFoodsInc_20160316""}], ""links"": [{""source"": 333, ""target"": 80}, {""source"": 203, ""target"": 80}, {""source"": 80, ""target"": 333}, {""source"": 315, ""target"": 80}, {""source"": 80, ""target"": 107}, {""source"": 333, ""target"": 80}]}"
IGENEBIOTECHNOLOGYINC_05,Delaware,40.2866,-83.0747,True,2003-03-18,Joint Venture Agreement,"Tate & Lyle Fermentation Products Ltd. (""T&L""); Tate & Lyle PLC; Igene Biotechnology, Inc. (""Igene""); (collectively ""Parties""); (each ""Party"")",,,,No,True,True,True,False,"Tate & Lyle Fermentation Products Ltd. (""T&L"")", Tate & Lyle PLC,"{""nodes"": [{""id"": 204, ""name"": ""IGENEBIOTECHNOLOGYINC_05""}, {""id"": 30, ""name"": ""BloomEnergyCorp_20180321""}, {""id"": 3, ""name"": ""GopageCorp_20140221""}, {""id"": 19, ""name"": ""SimplicityEsportsGamingCompany_20181130""}, {""id"": 30, ""name"": ""BloomEnergyCorp_20180321""}, {""id"": 260, ""name"": ""SPOKHOLDINGS,INC_06""}, {""id"": 56, ""name"": ""PenntexMidstreamPartnersLp_20150416""}], ""links"": [{""source"": 3, ""target"": 30}, {""source"": 30, ""target"": 204}, {""source"": 30, ""target"": 3}, {""source"": 3, ""target"": 260}, {""source"": 260, ""target"": 30}]}"
"MJBIOTECH,INC_12",Florida,-34.1,-56.2167,True,2018-11-27,JOINT VENTURE AGREEMEN,"MJ Syndicated, Inc.; SIMPLY HERBAL; individually and collectively ""JVP""",11/30/2019,,,Yes,False,True,True,True,"MJ Syndicated, Inc.", SIMPLY HERBAL,"{""nodes"": [{""id"": 205, ""name"": ""MJBIOTECH,INC_12""}, {""id"": 337, ""name"": ""TICKETSCOMINC_06""}, {""id"": 24, ""name"": ""GarrettMotionInc_20181001""}, {""id"": 211, ""name"": ""FEDERATEDGOVERNMENTINCOMESECURITIESINC_04""}, {""id"": 189, ""name"": ""KENTUCKYUTILITIESCO_03""}, {""id"": 41, ""name"": ""VnueInc_20150914""}, {""id"": 115, ""name"": ""SPHERE3DCORP_06""}], ""links"": [{""source"": 205, ""target"": 337}, {""source"": 189, ""target"": 337}, {""source"": 24, ""target"": 115}, {""source"": 205, ""target"": 115}, {""source"": 211, ""target"": 115}]}"
CYBERIANOUTPOSTINC_07,California,38.2969,-76.4949,True,1998-01-26,Promotion Agreement,"CNET, Inc. (""CNET""); Cyberian Outpost, Inc. (""Company"")",1/26/1999,,,Yes,False,True,True,True,"CNET, Inc. (""CNET"")"," Cyberian Outpost, Inc. (""Company"")","{""nodes"": [{""id"": 206, ""name"": ""CYBERIANOUTPOSTINC_07""}, {""id"": 132, ""name"": ""PAXMEDICA,INC_07""}, {""id"": 175, ""name"": ""AzulSa_20170303""}, {""id"": 176, ""name"": ""CardlyticsInc_20180112""}, {""id"": 147, ""name"": ""LOOKSMARTLTD_07""}, {""id"": 181, ""name"": ""GRIDIRONBIONUTRIENTS,INC_02""}, {""id"": 227, ""name"": ""BIOPURECORP_06""}], ""links"": [{""source"": 132, ""target"": 181}, {""source"": 176, ""target"": 175}, {""source"": 132, ""target"": 176}, {""source"": 147, ""target"": 181}, {""source"": 181, ""target"": 206}, {""source"": 227, ""target"": 147}]}"
KINGPHARMACEUTICALSINC_08,New York,40.6943,-73.9249,True,2006-06-27,PROMOTION AGREEMENT,"Depomed, Inc. (""Depomed""); King Pharmaceuticals, Inc. (""King""); Depomed and King (individually as a ""party"" and collectively as the ""parties"")",6/27/2011,,,No,False,True,True,False,"Depomed, Inc. (""Depomed"")"," King Pharmaceuticals, Inc. (""King"")","{""nodes"": [{""id"": 207, ""name"": ""KINGPHARMACEUTICALSINC_08""}, {""id"": 317, ""name"": ""TELKOMSALTD_01""}, {""id"": 243, ""name"": ""REWALKROBOTICSLTD_07""}, {""id"": 131, ""name"": ""BLACKSTONEGSOLONG-SHORTCREDITINCOMEFUND_05""}, {""id"": 112, ""name"": ""ScansourceInc_20190822""}, {""id"": 108, ""name"": ""ArmstrongFlooringInc_20190107""}, {""id"": 69, ""name"": ""NeoformaInc_19991202""}], ""links"": [{""source"": 69, ""target"": 243}, {""source"": 207, ""target"": 69}, {""source"": 69, ""target"": 243}, {""source"": 317, ""target"": 108}, {""source"": 131, ""target"": 108}, {""source"": 243, ""target"": 207}, {""source"": 207, ""target"": 69}, {""source"": 131, ""target"": 69}, {""source"": 317, ""target"": 69}]}"
"KNOWLABS,INC_08",Canada,43.7417,-79.3733,True,2004-06-16,INTELLECTUAL PROPERTY AGREEMENT,"Visualant Incorporated (""Company""); Kenneth Turpin (""Turpin"")",perpetual,,,No,False,True,True,False,"Visualant Incorporated (""Company"")"," Kenneth Turpin (""Turpin"")","{""nodes"": [{""id"": 208, ""name"": ""KNOWLABS,INC_08""}, {""id"": 284, ""name"": ""ENTERPRISEPRODUCTSPARTNERSLP_07""}, {""id"": 95, ""name"": ""VgrabCommunicationsInc_20200129""}, {""id"": 217, ""name"": ""TRANSPHORM,INC_02""}, {""id"": 315, ""name"": ""SUNTRONCORP_05""}, {""id"": 250, ""name"": ""VIRTUALSCOPICS,INC_11""}, {""id"": 59, ""name"": ""ZtoExpressCaymanInc_20160930""}], ""links"": [{""source"": 59, ""target"": 250}, {""source"": 284, ""target"": 59}, {""source"": 284, ""target"": 59}, {""source"": 59, ""target"": 208}, {""source"": 315, ""target"": 284}, {""source"": 284, ""target"": 315}, {""source"": 217, ""target"": 284}, {""source"": 217, ""target"": 208}]}"
